match_id;home_team;visiting_team;home_team_set;visiting_team_set;match_winner
003081a1a4447d5eaec5c8e0ab979276;University of Louisville;Duke University;3;0;University of Louisville
01d83ad43250a917908fa72075e13295;Iowa State University;West Virginia University;3;2;Iowa State University
023d1a2b1b8ad435b17afbaed599f20d;Brigham Young University;Loyola Marymount University;3;0;Brigham Young University
02b4c1dcab7de7bb2347f09eed1210a8;University of Portland;University of San Diego;0;3;University of San Diego
036fbf21528339703cc043b5064f60a2;Purdue University;Pennsylvania State University;1;3;Pennsylvania State University
04a7cc0bb2bc5da17fc4fedb68401b60;Stanford University;University of Utah;3;1;Stanford University
04ae530dd0bca4833e18e4fafc2af4f0;University of Tennessee;Louisiana State University;3;1;University of Tennessee
05660252111f567b5a5ba0586ad0af8a;University of Alabama;Mississippi State University;0;3;Mississippi State University
05898e8e9adc0b0ba3b279ca2b6e8f48;University of Pittsburgh;Boston College;3;0;University of Pittsburgh
058de8d2bb909637ae8d6b8d7198286e;Rutgers University;Northwestern University;1;3;Northwestern University
05b2507f969be65a3244e07313187967;Gonzaga University;Saint Mary's College;1;3;Saint Mary's College
06028301356cdf3a21df3782a3843f3f;Texas Christian University;University of Kansas;3;2;Texas Christian University
0632e7d248019c21b6a03d4873bda495;Rutgers University;University of Maryland;0;3;University of Maryland
0636af6dc4adcf42e46ee4b75f8901b3;University of Wisconsin-Madison;University of Michigan;3;1;University of Wisconsin-Madison
064ed9c01a74d4f52e04445f0b36fdd6;Baylor University;University of Texas at Austin;1;3;University of Texas at Austin
0691afca729b5add217b3ce74998fd23;Stanford University;Arizona State University;3;1;Stanford University
06cc12d99e0c3d63f25ddf14fe6cc9bd;University of Pittsburgh;North Carolina State University;3;1;University of Pittsburgh
0723964ea53bd246254053069c782ab3;University of San Diego;Pepperdine University;3;1;University of San Diego
072be56d6b1eaadc30ca02525b70f14e;Duke University;Wake Forest University;3;2;Duke University
0742b8a9a57af244fcc5babbd765f415;University of Kansas;Texas Christian University;3;0;University of Kansas
078427d5ae73f1a3990dac24a943e780;University of Florida;Louisiana State University;3;2;University of Florida
079204ccd9c7bd7e747dc4db19777cf2;Rutgers University;University of Wisconsin-Madison;0;3;University of Wisconsin-Madison
07bc3ab937a004bfbd6747c394c5455d;University of Miami;University of Louisville;0;3;University of Louisville
07c85016b27d90e0bac99e14f1634d81;University of Florida;University of Alabama;3;0;University of Florida
083673917740b303a99cdb2dc1e14a29;Florida State University;University of Louisville;0;3;University of Louisville
084c6962bbe62324b091bf13861c3673;University of Florida;Louisiana State University;3;1;University of Florida
084ef5d8d9fe026292c2e6c47ca52c3a;Florida State University;Clemson University;3;1;Florida State University
087c5fb047db3da3f41aa6482353de2f;Purdue University;Indiana University, Bloomington;3;1;Purdue University
0a40cff4815c5978866806a9b0ef03ff;Iowa State University;University of Texas at Austin;3;2;Iowa State University
0a68efca91f4a49ad84fdf7dd3b84f03;University of North Carolina;Florida State University;2;3;Florida State University
0afd28a2f635f6078daa8bc2d07abd71;University of Georgia;University of Kentucky;0;3;University of Kentucky
0b54f10edb1e824e98d736f0282fada1;Northwestern University;University of Illinois Urbana-Champaign;3;0;Northwestern University
0b559834e6dcf2da664e72e108f2862e;University of Louisville;University of North Carolina;3;1;University of Louisville
0b5eb09d56567fead38c429d2739b594;Washington State University;University of California, Berkeley;3;0;Washington State University
0bb888330f8aaf13e3ec23007e9762af;University of Maryland;Purdue University;1;3;Purdue University
0c80f8e6fd21f203955ae049bb5659ec;University of the Pacific;University of San Francisco;2;3;University of San Francisco
0cad4837e21f1589401afd7f082d753f;Texas A&M University;Mississippi State University;0;3;Mississippi State University
0cfceba685eb8a68626ffd73ccd06317;University of Tennessee;University of Florida;1;3;University of Florida
0d04dbf9a21f4993af85b4143eb2b321;University of Minnesota;University of Wisconsin-Madison;3;0;University of Minnesota
0d478b8f923422059467203d51f28719;University of Utah;Stanford University;0;3;Stanford University
0d4efc7134a71e2c5626892ba08c4816;University of Notre Dame;University of Louisville;0;3;University of Louisville
0dc8c33f824a66c7b1767f63578f9822;University of Mississippi;University of Tennessee;2;3;University of Tennessee
0ddb77fcdf19c7b7f6b9f6e70d8abca5;University of Missouri;University of Kentucky;1;3;University of Kentucky
0e07643c2865f33e6023f4d8f871f76c;University of Virginia;University of Pittsburgh;1;3;University of Pittsburgh
0e0cd40b7c51f99cb1f6fa00e8021289;University of Oklahoma;Texas Christian University;0;3;Texas Christian University
0e42493da08e48c9bf0baf10426ac3fd;North Carolina State University;Syracuse University;3;0;North Carolina State University
0eab582325aafe1b2c2b594188862840;Texas Christian University;Texas Tech University;3;1;Texas Christian University
0ee4f9da0742ed13479d46444858c4e4;Florida State University;Duke University;3;0;Florida State University
0f684dcb1a326112c73ef4226631cd30;University of Pittsburgh;University of North Carolina;3;1;University of Pittsburgh
0fa06f4d7ce15e8527d4d5a25542ffb7;University of Notre Dame;Georgia Institute Of Technology;0;3;Georgia Institute Of Technology
0fa0fc169a08de41ee02ae542e8a3d15;Syracuse University;North Carolina State University;1;3;North Carolina State University
0fc5aeae7176b89089e6e23cde12406a;Baylor University;Texas Tech University;3;1;Baylor University
104e53d413ca294cbbd472494c76fc96;University of Utah;University of Colorado, Boulder;0;3;University of Colorado, Boulder
10531376883cfd9b00505e231cb02cef;University of Alabama;University of Missouri;3;0;University of Alabama
10df8bf201f4e0904ad0d1165fe8f024;University of Oregon;University of Washington;3;0;University of Oregon
110aa58727ced2ccb936ae91bf062f32;University of Mississippi;University of Missouri;3;2;University of Mississippi
1120a85a1f6d684f0aaa5d1a78d2c62d;University of Georgia;Texas A&M University;3;2;University of Georgia
11ee404d931aaf04b9052f1b6ad1054c;University of Mississippi;Texas A&M University;2;3;Texas A&M University
11f739bf55ee540aa2a76198a8435213;Syracuse University;University of Virginia;3;1;Syracuse University
1211bb0a6a7fe15633bd21fff077611f;Loyola Marymount University;Brigham Young University;1;3;Brigham Young University
12f350725e7cfc336bacc3517e317394;University of Wisconsin-Madison;University of Minnesota;3;1;University of Wisconsin-Madison
1324740ef7aeeed0d2b84b39a1142cca;Rutgers University;Michigan State University;3;2;Rutgers University
1331a63f27ed927585680fa8061f757e;University of San Diego;Loyola Marymount University;3;2;University of San Diego
13321e790a154a021f94bfa9f7ca6ee5;University of California, Los Angeles;University of Utah;1;3;University of Utah
13a38a68389930780fdd67b2536787c2;Loyola Marymount University;University of San Diego;2;3;University of San Diego
1498588843b95a867e2829f725b226bf;Wake Forest University;Duke University;0;3;Duke University
1562c6ce48b8eb775717e7f84f582e49;Louisiana State University;Mississippi State University;2;3;Mississippi State University
15eedb137b3fb43a337bc2ea28c86ee5;University of North Carolina;Duke University;3;1;University of North Carolina
1690e9a5592cf083ffc277f6ffa3110e;University of Minnesota;Indiana University, Bloomington;3;0;University of Minnesota
174e95d9bde8851c78a380629fdf3bba;University of San Francisco;Saint Mary's College;3;1;University of San Francisco
176c7bb5f91b2a6a93b65efd258cdcb1;University of North Carolina;Syracuse University;2;3;Syracuse University
18aa8afffeeb88e7500c61ddc9482143;Louisiana State University;University of Arkansas;3;2;Louisiana State University
18e363213fe787e39c12ff999a5b17a3;University of Wisconsin-Madison;University of Illinois Urbana-Champaign;3;2;University of Wisconsin-Madison
190bc664d630d7a08aac9d508938d7a8;University of Kentucky;Auburn University;3;0;University of Kentucky
1976a9b3ef55f69b36371e3dd57a2335;University of Michigan;Rutgers University;3;0;University of Michigan
19804dbc795119e0424fb3afa500a4cd;University of Florida;University of Arkansas;3;0;University of Florida
1a18b1c7d1b3298f7f402703f4465c2e;Auburn University;University of Georgia;3;2;Auburn University
1aa35dff6d7c3882f9b037095b984609;University of Alabama;University of Tennessee;0;3;University of Tennessee
1b3b2997dda25290e58ecd3b5b7c7eb7;Ohio State University;University of Nebraska-Lincoln;3;1;Ohio State University
1b654baf61b8480a077f3c9c81ac8b92;Oregon State University;University of Utah;0;3;University of Utah
1c2e7a4f8f79a6ce1fae3c0656645cec;Brigham Young University;University of Portland;3;0;Brigham Young University
1ccfacb1eba9d9d8679916beef62da24;University of Arkansas;University of Kentucky;1;3;University of Kentucky
1cd0fc03f4dc2a8bb8295486d0c41497;University of Minnesota;Northwestern University;2;3;Northwestern University
1d18b9460f4a9c5d353c4f1900e5113a;Auburn University;University of Arkansas;0;3;University of Arkansas
1d201f021d7485862ff31467c3f1df0e;Iowa State University;Texas Christian University;3;1;Iowa State University
1e13340a7a5486185160cbf676051019;Gonzaga University;University of Portland;1;3;University of Portland
1e9a3dcc00534069123b00e73fe68c15;University of Southern California;University of Utah;3;1;University of Southern California
1f1b2e3bb273db0db4df4245402f53a5;Washington State University;University of Oregon;3;2;Washington State University
1f230fc9ce4bb65f7fda26c3727cbf89;Northwestern University;University of Iowa;3;0;Northwestern University
1f5ae9ad8a2c97568f5839adb49e4a02;University of Arizona;University of Colorado, Boulder;1;3;University of Colorado, Boulder
1f5e682ac3b4e5ddb0ce74f0e19c7c1f;University of Oregon;Oregon State University;3;0;University of Oregon
1f6048aa4cfa8c9ee35f7cc8d1fa4dee;Indiana University, Bloomington;Ohio State University;1;3;Ohio State University
1f90dc66c50a97f62218230a28c01eb2;University of San Diego;University of San Francisco;3;0;University of San Diego
1fe27af3656c334e28038975246873ac;University of San Francisco;University of San Diego;0;3;University of San Diego
2049b6d9ea2ae2c191e483cd7a971e2b;Oregon State University;University of Arizona;0;3;University of Arizona
2066c972b8387ad71e349be02bb7f625;University of Virginia;Virginia Tech;3;0;University of Virginia
209bfc01b3c360fe93757bab86ae2c5e;University of Tennessee;University of South Carolina;3;2;University of Tennessee
216b7c514af9230b5f112cad3768c636;University of Southern California;University of California, Los Angeles;3;1;University of Southern California
217601c04a1160cdf97f54fc74818180;Saint Mary's College;Santa Clara University;1;3;Santa Clara University
21f2d1ecbf2c3737ee8c2c260e130e04;Kansas State University;Texas Tech University;3;2;Kansas State University
21fd33b32f3e9344af78ea542152dbab;Kansas State University;University of Texas at Austin;1;3;University of Texas at Austin
224f3bd8cc15e8883997c9fd23b9d668;North Carolina State University;Florida State University;3;0;North Carolina State University
228effd448173b106f34ac7e0a99aa0c;Michigan State University;University of Illinois Urbana-Champaign;0;3;University of Illinois Urbana-Champaign
2302a2cff0d715532f74fcdaf0a5dd49;Georgia Institute Of Technology;University of Louisville;2;3;University of Louisville
2307b74cdf9c534768ddb01d641557e7;Wake Forest University;Syracuse University;2;3;Syracuse University
24328bd033c053ddf8655e82fedc21bd;University of California, Los Angeles;Stanford University;0;3;Stanford University
2494fd0a6125abd8895c796488fb0c15;Santa Clara University;Gonzaga University;3;0;Santa Clara University
24d07ce0023bfd93ad2f2c38ee36dcd3;University of Iowa;University of Michigan;3;2;University of Iowa
24d9a33172d0363510e53cbbb4c57abf;North Carolina State University;University of North Carolina;0;3;University of North Carolina
251fb0e1efbcc510aa4b93d22323a4ec;Purdue University;University of Nebraska-Lincoln;0;3;University of Nebraska-Lincoln
252e7401125619cbb04544c2311692c3;Mississippi State University;University of Mississippi;1;3;University of Mississippi
259ec7405a72d4aa63e888171c99bce5;Texas Tech University;University of Texas at Austin;0;3;University of Texas at Austin
25a668d358dfd4e9d1ffb1563c490526;University of Nebraska-Lincoln;Ohio State University;3;2;University of Nebraska-Lincoln
2605cbb6f70c133329d6dafde9c20141;University of Kentucky;Auburn University;3;0;University of Kentucky
264560ed9a8e2ae8f81f7561993afea2;University of Oklahoma;Texas Tech University;3;2;University of Oklahoma
2684732ccdc3f22da1523852368f7ec1;University of Oklahoma;Kansas State University;2;3;Kansas State University
27d346a9c995f17de4d2940892311898;University of South Carolina;Auburn University;3;2;University of South Carolina
27da52fd1a28981cffb3460802ec4d05;University of Minnesota;Ohio State University;0;3;Ohio State University
27eed927fcd5c72662ca93fc7b7f928c;University of Pittsburgh;Florida State University;3;0;University of Pittsburgh
284a97df1ed0ad17e1befee7ba12c3c1;North Carolina State University;Boston College;2;3;Boston College
28cb70a1c1bd163e5db9a05d5ba88045;Texas Christian University;West Virginia University;3;2;Texas Christian University
28e588a2220e9ad139f3ff09faeb38b0;Texas Tech University;West Virginia University;3;0;Texas Tech University
291ed49b16e076cf69b611a34fc98c95;University of Washington;University of California, Berkeley;3;0;University of Washington
294504060daa022c79dfb7cabaf846cb;Pepperdine University;University of Portland;3;0;Pepperdine University
294a11a266253bb7343b2bf3f240cdb6;University of Virginia;University of Louisville;0;3;University of Louisville
29553bbbe5da10edf565eeedc8156e62;University of the Pacific;Saint Mary's College;3;0;University of the Pacific
29e8bcc516bf010b0e3080f722e7cbb2;University of Arkansas;University of Tennessee;3;0;University of Arkansas
29f99888561940564f5e88826590cdb0;Stanford University;Washington State University;3;1;Stanford University
2a21a8263606810542470d8ddf59a0cf;Michigan State University;Ohio State University;0;3;Ohio State University
2a432403fbfadfd4ec03d979dee42c21;Santa Clara University;Pepperdine University;1;3;Pepperdine University
2b101e446b9900f6f826bb0b6c42bdbb;Auburn University;University of Georgia;3;1;Auburn University
2bccad0f8f45dab7aa2af27d29b2f6fe;Michigan State University;Purdue University;1;3;Purdue University
2c19952f023dbbc6f2580463f37c7770;Texas A&M University;University of Kentucky;3;0;Texas A&M University
2e7c356616d6f33251ae374dac3eb7e3;North Carolina State University;University of Notre Dame;3;0;North Carolina State University
2ee2d5a5f0ca2607fa4062400ac232da;University of Nebraska-Lincoln;Michigan State University;3;0;University of Nebraska-Lincoln
2f184e647a854b70018f346b7f970bd5;University of Oklahoma;University of Texas at Austin;0;3;University of Texas at Austin
2f44411ae8ea2d0e5a94e9c2ab386c04;University of Georgia;University of Alabama;3;2;University of Georgia
302ce64728692acc2dd446de0d23b56e;Stanford University;University of Colorado, Boulder;3;0;Stanford University
30691c4a6f4c27c6aa7a81c276c7b5bc;University of San Diego;Santa Clara University;3;0;University of San Diego
312cce17ff6d293fec993a71f5b0f7fd;University of Virginia;University of North Carolina;2;3;University of North Carolina
31348db558ed59d5be196d444c83008c;North Carolina State University;Georgia Institute Of Technology;1;3;Georgia Institute Of Technology
31ae7d2f0d7d01b03f8cd4d4ab67fbdd;University of Nebraska-Lincoln;University of Maryland;3;0;University of Nebraska-Lincoln
31ff0a2458f6e9e9a233ef5e25b1fc1d;University of Tennessee;University of Missouri;3;0;University of Tennessee
32bf968162289c2c7723d06ecec992ec;Washington State University;University of Arizona;3;2;Washington State University
3488d193b51f1677b13077ce9bf47845;Pepperdine University;University of San Francisco;2;3;University of San Francisco
34bd4411792fdaadf94c449a4b742d12;Northwestern University;Purdue University;3;2;Northwestern University
351f2993c4bfc57dd334e7a4a85981d9;University of Missouri;University of Georgia;0;3;University of Georgia
353daa7200760440888720c250ad14eb;Michigan State University;Rutgers University;3;1;Michigan State University
358def1728dee4b8dde8ea3173bf923d;University of California, Los Angeles;University of Arizona;3;1;University of California, Los Angeles
35b9e6815d9b6503ef99a1b927af08cd;University of the Pacific;Pepperdine University;0;3;Pepperdine University
35cb860e1175f76ae8ee36d894911d43;Mississippi State University;University of Missouri;3;0;Mississippi State University
35d65b10558622d9986f2ab95fe34fad;Washington State University;University of Washington;3;0;Washington State University
35f7d96b9e06dc9cb1d518fd68a43c8b;University of Michigan;Northwestern University;3;1;University of Michigan
3768767b5ef6db415a766a8482f2d178;Duke University;University of Virginia;3;1;Duke University
3773b16f20d10f3ed71f46ba9570f3c8;University of Nebraska-Lincoln;Indiana University, Bloomington;3;0;University of Nebraska-Lincoln
37becd156cf564c30b86159c4f60d397;Michigan State University;Northwestern University;3;0;Michigan State University
37c2baa34e1e2de04ae283289a33ac11;University of California, Los Angeles;University of Washington;1;3;University of Washington
383dbfaab5306e02a7f5fff3247dd2f5;Saint Mary's College;Brigham Young University;0;3;Brigham Young University
385fc6c026b2bce0c2e19db9733f844d;University of Louisville;University of Pittsburgh;3;0;University of Louisville
3871b3cf2044223e593526894fdd6238;University of South Carolina;University of Missouri;3;2;University of South Carolina
3931631de43d4663103b35111a3df38c;University of Georgia;University of Mississippi;3;2;University of Georgia
3a48345074d56263783d8ab8afca61ed;University of Kansas;West Virginia University;3;0;University of Kansas
3a5277b4b0ad5e8fae54a5b77d910b9d;Loyola Marymount University;Santa Clara University;3;0;Loyola Marymount University
3bfe76fe4870ec4f11a5be82bae12f1b;Clemson University;Boston College;3;1;Clemson University
3c13f92dc5f7ad40919356b2b9d08488;Virginia Tech;University of Virginia;2;3;University of Virginia
3d02d06183d61c1e2f4102c2b02e2281;University of Pittsburgh;Syracuse University;3;0;University of Pittsburgh
3e0d37e46d16cfc33e834ea36d45040e;Gonzaga University;University of the Pacific;1;3;University of the Pacific
3e272728859fcf5a1c014e9bc861cd03;University of Missouri;Auburn University;2;3;Auburn University
3f84696e362b92c5d621dfaca9014eba;Gonzaga University;Loyola Marymount University;0;3;Loyola Marymount University
3fb5f72193548afc4c474f8c3ca24326;University of Kentucky;University of South Carolina;3;0;University of Kentucky
3fd14b6d6a76bb9c8685cf74d782d8a0;University of Wisconsin-Madison;Michigan State University;3;0;University of Wisconsin-Madison
406b1686e56c4ce8cbcff6c5532e5cf1;Louisiana State University;University of Georgia;0;3;University of Georgia
409731fbd06b57fb3b0566b28d18b093;Stanford University;University of Washington;3;1;Stanford University
40ab994bc1a734c851748867c8f44977;University of Illinois Urbana-Champaign;Northwestern University;3;0;University of Illinois Urbana-Champaign
40c722e72a315d1e04ff3fe4b62fe0a0;Pennsylvania State University;University of Maryland;3;1;Pennsylvania State University
40fef6ebec70edc0da2d6ee4e6aea3ed;Indiana University, Bloomington;Rutgers University;3;1;Indiana University, Bloomington
4175357af6a392a45ab05b5f78360d20;University of Wisconsin-Madison;Pennsylvania State University;3;0;University of Wisconsin-Madison
4214cb88b66f56b189f1a4507b471660;University of Louisville;Virginia Tech;3;1;University of Louisville
4263e62dde298583784fb857987d3345;West Virginia University;Baylor University;0;3;Baylor University
42ec9f55e24b6ab7a426a0c8be13105d;University of Miami;Wake Forest University;3;0;University of Miami
42f39609a8a61819914d1ed509794145;University of Washington;Oregon State University;3;0;University of Washington
43946f419c086858f1f91dd47b42320d;University of North Carolina;Georgia Institute Of Technology;1;3;Georgia Institute Of Technology
43e31888f4be6c4ace4095265e647b9a;University of Kentucky;University of South Carolina;3;0;University of Kentucky
4436b1dfc63f4ae8c5ddce66d4ce2efd;Stanford University;University of California, Berkeley;3;0;Stanford University
457281b5f505d9f88035ccde940c5638;University of Minnesota;Purdue University;3;1;University of Minnesota
45d6f9329af36c0e5fce3fa753678fd0;Louisiana State University;University of Mississippi;2;3;University of Mississippi
465c5972120f69d8ab35b9bb3699eb32;West Virginia University;Kansas State University;0;3;Kansas State University
46bda7706b139008a2adb2d37d2e2bcf;University of Colorado, Boulder;University of Washington;1;3;University of Washington
4752e32b5a6a68f4dd90fa7cb40fbb32;University of San Francisco;Santa Clara University;0;3;Santa Clara University
4766ae166cadc2bab4a531d02127169d;University of Texas at Austin;Kansas State University;3;0;University of Texas at Austin
4881542dc81c70124bb1aa04afbaf95d;University of Washington;Washington State University;3;0;University of Washington
4897a320c45b361a2f049709a84c78a0;Pennsylvania State University;Indiana University, Bloomington;3;0;Pennsylvania State University
4917512db7868e1e98f81cdfc80f83e2;Arizona State University;University of Arizona;2;3;University of Arizona
49281efb0dbf8d6969f00051785d42ba;Virginia Tech;University of Pittsburgh;0;3;University of Pittsburgh
49546864d02d4c73f68d2b32fbc447d3;Auburn University;Texas A&M University;3;1;Auburn University
498a1106fadf1fb191e3613c35541ee8;Washington State University;Oregon State University;3;0;Washington State University
4abc273609c90888b734a0c72b000d6f;Kansas State University;University of Oklahoma;1;3;University of Oklahoma
4abd64ac80887688ecabd1a65656dacf;Boston College;Virginia Tech;3;2;Boston College
4af8a6657ec6dd79cfd03a59474a413f;University of Kansas;University of Texas at Austin;2;3;University of Texas at Austin
4af9c398605d1c4c016a0966327b46d5;Georgia Institute Of Technology;Boston College;3;0;Georgia Institute Of Technology
4aff2744492f11f84ea831653e631931;Boston College;University of Louisville;0;3;University of Louisville
4b1fbd2564b22db4812a9bf2569dc21d;University of Maryland;Ohio State University;3;1;University of Maryland
4b3facc176cbe0a2c1f3f4437c03e096;Stanford University;University of Arizona;3;0;Stanford University
4b9063d67e5e97d915c6e75a08effe5a;Duke University;University of North Carolina;1;3;University of North Carolina
4bfc8a534ba93e15b48d8c3d5e8ad65b;Washington State University;University of Colorado, Boulder;3;1;Washington State University
4ca7d276ff83b529d8f2bb7ba2c52a1f;University of Colorado, Boulder;University of California, Berkeley;3;0;University of Colorado, Boulder
4cd55f56e11fcc80280bb64f9175e959;University of Missouri;Texas A&M University;3;0;University of Missouri
4d912393064f409f6bb5eadc5c02171c;University of South Carolina;University of Mississippi;3;1;University of South Carolina
4decf5de0c6008afec11b3a03ee55c2c;Ohio State University;University of Wisconsin-Madison;1;3;University of Wisconsin-Madison
4e6d30d90e99986ccdcb05f7d95fb8d6;University of the Pacific;Loyola Marymount University;0;3;Loyola Marymount University
4e8fb1b4865313cd416e78dfb0bf0140;University of California, Berkeley;University of Southern California;1;3;University of Southern California
4fdcd1e3526b6742014fb6814b164e98;Saint Mary's College;University of Portland;3;0;Saint Mary's College
506e5bfb8f0d23ff808174e5ff9d6a66;University of Kentucky;Louisiana State University;3;0;University of Kentucky
5094d9ad8523ed916f21445bb43552d7;Georgia Institute Of Technology;University of Pittsburgh;1;3;University of Pittsburgh
50983bb4da410a0553f0f0ab46e7d065;Iowa State University;Kansas State University;1;3;Kansas State University
51163ac1e1360a4b3faf4adc5fe24767;University of Colorado, Boulder;University of Utah;3;1;University of Colorado, Boulder
525652571205bb80348edbf75abf2936;University of California, Los Angeles;University of California, Berkeley;3;2;University of California, Los Angeles
52bbd1aa5f1cc8ada641d9f17135d269;Clemson University;Wake Forest University;0;3;Wake Forest University
52f266384b15d418622f072e62a743a0;University of Minnesota;University of Maryland;3;0;University of Minnesota
52f2a2675e21c3d9a82fb315795fecbc;University of South Carolina;Mississippi State University;3;2;University of South Carolina
53141f9bd045e6ae085b52cc9d13aaf4;University of Oregon;University of Arizona;3;0;University of Oregon
53577f93f1158031d69ad0a7e7e6ee45;Loyola Marymount University;Gonzaga University;3;1;Loyola Marymount University
54306f00533118aea7316158a61fd49e;Arizona State University;Oregon State University;3;1;Arizona State University
54cd94423f6ff7c1fb52930868e5a9c0;University of Notre Dame;Clemson University;2;3;Clemson University
558abe11b5c7d2fc3e7caf03296f6af5;University of Arizona;University of Oregon;1;3;University of Oregon
5598217479113674007df246bc4cf469;University of Portland;Saint Mary's College;2;3;Saint Mary's College
5610e3eafaa1dbc0b62e8f833f42ce3d;University of Kansas;Iowa State University;3;2;University of Kansas
564c5625585754258cd27110a21f7773;University of Utah;University of Washington;3;0;University of Utah
56ad09ebf65932875caed16b377a0599;Georgia Institute Of Technology;University of Virginia;3;0;Georgia Institute Of Technology
56bcbf2f6e68fd7db0a96cb12402d82f;University of Mississippi;University of Missouri;3;0;University of Mississippi
570f036c1ae81e625f60d49d90cd4202;Florida State University;Georgia Institute Of Technology;2;3;Georgia Institute Of Technology
571f39a13fd700b29bb63a404fd9af5a;University of Portland;Pepperdine University;0;3;Pepperdine University
5848480e17d8f1a30318d6e7cb3f15ed;University of Miami;Florida State University;0;3;Florida State University
5861fa5c31214863aa24a92656e7ddf0;University of San Diego;University of Portland;3;0;University of San Diego
587cf99250da794a2afa168e23089d10;University of Arkansas;Texas A&M University;3;2;University of Arkansas
58cd818fcf719808cdfcd9cc764cdfd8;University of Maryland;University of Illinois Urbana-Champaign;0;3;University of Illinois Urbana-Champaign
590f0136eebca179b32b05aff754b377;West Virginia University;University of Kansas;1;3;University of Kansas
59cb572e01074a7c4176efa405274465;University of Notre Dame;Duke University;2;3;Duke University
59cf55982ade7c7d7b65b903c28d91f3;University of Minnesota;Michigan State University;3;0;University of Minnesota
59f72ad85cac5f21ba47013afeb8509a;West Virginia University;University of Oklahoma;0;3;University of Oklahoma
5a7e8c8f6e0c7cfd44024ebd846a01e5;Louisiana State University;University of Mississippi;3;2;Louisiana State University
5a96dc3057c474a620000be4752b3544;Syracuse University;University of Pittsburgh;0;3;University of Pittsburgh
5b559991dc8f27071b26af1ca29ff829;Auburn University;Mississippi State University;3;2;Auburn University
5bf4825c5c00926e913283cc47164243;Mississippi State University;University of Arkansas;3;0;Mississippi State University
5c07d7a1828a096a1a0da419b6fa344a;Louisiana State University;Auburn University;3;2;Louisiana State University
5c9b38a9b9ba93972f688b8e0d5d7455;University of Alabama;Auburn University;1;3;Auburn University
5d7a5827529932230e12cc7d0fcbee40;University of Iowa;Ohio State University;0;3;Ohio State University
5db4cc799fc9cea696ec41d275e918d9;University of Miami;Duke University;3;0;University of Miami
5dcc3c647a76beae9dac28bdae97fd4f;University of California, Berkeley;University of Washington;0;3;University of Washington
5e2415e01cbc2bb5ebdcf077883259e3;University of Southern California;Washington State University;2;3;Washington State University
5e361ea5787e9cd104dc4e19d58fe72d;University of Colorado, Boulder;Oregon State University;3;0;University of Colorado, Boulder
5e41089778313faa6443887ad5882134;Saint Mary's College;Gonzaga University;3;2;Saint Mary's College
5eab5d0449739bc1cdedd95e62a63f3a;University of California, Berkeley;University of California, Los Angeles;0;3;University of California, Los Angeles
5edb1742f446e3bfc95bc921c634f92b;Duke University;University of Miami;2;3;University of Miami
5ef752a1f95e0368983d51d3a1b14f80;Arizona State University;University of Utah;3;1;Arizona State University
5f18382940f388e8ae811a2c7ec1cf8f;Texas A&M University;Louisiana State University;1;3;Louisiana State University
5f20ec14fb9773dab1980f0f65786ffd;University of Portland;Santa Clara University;2;3;Santa Clara University
5f2295e0e92db724e87c1c1acd6ce865;Northwestern University;Michigan State University;0;3;Michigan State University
5f7094f5f623b20667d246fabbc70253;Pennsylvania State University;University of Wisconsin-Madison;2;3;University of Wisconsin-Madison
5fe86e6794081bc8817c9489adff2749;University of Alabama;University of South Carolina;0;3;University of South Carolina
60792eae94ca2520c11617c4ed67287d;University of Portland;Gonzaga University;2;3;Gonzaga University
6092c212db1372abdae8a4cbcb47c148;Loyola Marymount University;University of the Pacific;3;0;Loyola Marymount University
60f0a7f123eb3fc830d12679b1ae3e75;University of San Diego;Brigham Young University;3;0;University of San Diego
61278c8307ec7af45bd94d0e1f43880c;Wake Forest University;University of Virginia;3;0;Wake Forest University
61efa8b5dfcdae24993e1fb4f93843bd;University of Washington;University of Oregon;3;2;University of Washington
61f9446560574b6013696805a581bf83;Ohio State University;Northwestern University;3;1;Ohio State University
62983f0cf39db88ea72857e2db314c8a;Texas A&M University;University of Florida;1;3;University of Florida
62cfcd7917a0251deebbc2a9e95b3670;Syracuse University;University of Louisville;0;3;University of Louisville
6351ba5f3a92994c6c49dc1c436f9f94;University of Texas at Austin;Baylor University;3;1;University of Texas at Austin
639d7862fb49c3865a9a77818d4aac08;University of Portland;Brigham Young University;0;3;Brigham Young University
65617f78f59cd64cff9f5f90dc83720b;Arizona State University;Washington State University;0;3;Washington State University
6607fafee761865494e7a214c346fe43;University of California, Los Angeles;University of Southern California;1;3;University of Southern California
666dc3604aabc1215f5b0d6ceccf5a47;University of Notre Dame;Florida State University;2;3;Florida State University
67a22084f8a99f4c6b79cc9fd9b8a1d9;Duke University;North Carolina State University;3;1;Duke University
67ed0c58cd4c8f765a727d1a507cc2cc;Wake Forest University;University of North Carolina;3;1;Wake Forest University
67f69139a8190bfc3ad5370456735e40;Pennsylvania State University;Ohio State University;2;3;Ohio State University
6821ef6c13af99b63b08f92f3da5525a;University of Louisville;Clemson University;3;0;University of Louisville
6831af824ddd4fd8544dca11df44f464;University of Kansas;Baylor University;2;3;Baylor University
687738dd874ea7aa034ec83af2fa2269;University of Virginia;North Carolina State University;2;3;North Carolina State University
68b63168396f77e3a33eaea9f27446bf;University of Maryland;Michigan State University;2;3;Michigan State University
